latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.855885,32.453083,1020.0,10800,Europe/Istanbul,GMT+3

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),surface_pressure_mean (hPa),cloud_cover_mean (%),precipitation_sum (mm)
2023-03-01,12.8,21.4,5.1,44,11.3,902.6,56,0.10
2023-03-02,11.9,20.2,3.9,37,16.3,898.4,79,0.20
2023-03-03,12.7,19.8,6.5,45,18.7,896.5,48,1.10
2023-03-04,11.5,19.0,4.3,43,18.8,899.4,78,0.10
2023-03-05,11.3,19.8,5.3,51,26.7,894.5,98,0.20
2023-03-06,7.0,12.5,1.7,61,15.1,894.3,23,4.50
2023-03-07,6.8,13.4,0.9,55,18.4,898.1,76,0.00
2023-03-08,7.7,14.3,1.3,61,12.3,897.6,68,0.40
2023-03-09,9.0,17.1,1.1,60,19.8,897.7,56,0.00
2023-03-10,10.5,18.6,4.2,61,20.4,898.2,60,0.00
2023-03-11,11.5,17.8,6.5,48,33.3,894.8,93,0.00
2023-03-12,9.6,12.2,7.0,71,23.4,890.5,99,9.30
2023-03-13,5.0,7.3,2.5,91,18.9,893.1,100,19.50
2023-03-14,4.7,9.8,1.4,76,13.6,895.5,100,2.00
2023-03-15,6.5,13.2,-0.2,73,10.9,892.1,58,0.00
2023-03-16,6.9,13.9,-0.6,66,21.1,891.8,53,0.00
2023-03-17,5.4,9.0,2.1,86,7.9,893.8,85,13.80
2023-03-18,5.9,10.3,2.2,80,15.7,894.8,89,0.60
2023-03-19,5.5,6.6,4.3,82,21.7,893.8,100,10.00
2023-03-20,7.0,11.6,4.4,72,24.4,897.5,71,1.50
2023-03-21,7.5,14.4,0.2,62,12.0,897.5,19,0.00
2023-03-22,8.2,14.6,2.2,62,9.7,895.5,84,0.60
2023-03-23,9.3,16.2,3.4,67,12.4,896.7,66,1.50
2023-03-24,8.7,14.0,4.1,71,10.2,898.5,38,1.60
2023-03-25,9.2,15.8,2.8,59,11.8,895.6,10,0.00
2023-03-26,10.2,17.4,2.9,57,9.5,893.4,30,0.70
2023-03-27,10.7,19.7,3.3,64,19.7,895.1,14,0.00
2023-03-28,10.3,15.5,5.9,55,39.3,891.5,50,0.10
2023-03-29,4.4,6.9,-0.9,66,26.8,893.3,77,3.30
2023-03-30,0.4,4.5,-3.6,49,20.8,901.9,43,0.00
2023-03-31,1.8,9.0,-5.1,51,9.4,900.9,19,0.00
2023-04-01,9.0,18.3,-0.4,50,18.0,898.1,63,0.00
2023-04-02,11.3,17.5,7.0,66,20.1,897.9,99,2.90
2023-04-03,13.3,21.5,7.4,46,16.1,897.6,92,0.00
2023-04-04,13.0,21.5,7.1,45,39.2,893.3,58,0.00
2023-04-05,10.6,17.1,5.2,55,18.1,893.7,28,0.40
2023-04-06,9.5,16.1,3.2,59,17.1,895.4,46,2.40
2023-04-07,8.3,12.8,4.0,62,14.8,895.8,60,1.70
2023-04-08,8.0,14.8,0.6,59,13.5,901.4,69,0.00
2023-04-09,10.9,18.4,5.0,67,18.5,899.9,80,3.30
2023-04-10,10.9,17.1,6.4,71,27.0,893.1,68,0.60
2023-04-11,8.4,14.1,3.3,68,14.4,888.5,61,1.40
2023-04-12,6.4,11.3,1.6,71,11.4,888.2,63,2.20
2023-04-13,7.8,14.5,1.1,58,13.9,894.2,37,0.20
2023-04-14,10.9,20.1,2.6,49,15.3,900.2,40,0.00
2023-04-15,13.1,21.9,4.2,45,11.9,901.1,52,0.00
2023-04-16,14.5,22.9,7.0,45,20.0,899.2,61,0.00
2023-04-17,16.6,24.1,9.4,34,26.0,898.7,98,0.00
2023-04-18,16.4,23.2,9.7,31,30.7,898.4,57,0.30
2023-04-19,15.3,22.4,8.9,34,30.2,894.5,15,0.00
2023-04-20,11.2,17.7,6.2,50,16.3,893.3,29,1.50
2023-04-21,11.0,17.8,5.0,56,9.6,895.2,32,1.90
2023-04-22,11.2,18.2,3.6,58,16.2,896.9,60,0.10
2023-04-23,11.0,16.2,6.1,66,13.7,896.2,60,3.50
2023-04-24,11.6,18.7,4.6,56,16.1,897.7,23,0.00
2023-04-25,12.1,19.9,5.1,51,22.1,897.0,42,2.10
2023-04-26,12.6,19.8,6.2,53,21.6,894.8,87,0.10
2023-04-27,11.6,16.3,8.8,67,23.0,892.7,95,7.30
2023-04-28,8.6,12.4,5.8,68,20.2,895.1,80,4.10
2023-04-29,7.0,11.6,3.1,58,17.4,895.7,81,0.20
2023-04-30,7.5,13.2,0.5,60,9.2,896.8,33,0.10
2023-05-01,9.8,16.3,2.1,51,11.3,900.6,36,0.30
2023-05-02,12.1,18.9,4.5,43,13.2,904.4,25,0.00
2023-05-03,14.4,22.1,5.5,34,10.2,906.9,45,0.00
2023-05-04,17.1,23.0,10.3,28,11.7,904.9,98,0.00
2023-05-05,16.0,22.3,10.5,50,22.4,897.9,70,0.50
2023-05-06,14.3,20.9,8.4,54,22.1,893.0,65,0.80
2023-05-07,12.4,18.6,7.0,67,14.4,896.5,75,2.10
2023-05-08,13.7,18.9,8.3,58,14.3,900.2,48,0.00
2023-05-09,15.2,21.1,7.6,51,10.9,899.7,61,0.00
2023-05-10,16.0,22.1,8.9,59,11.7,899.2,67,0.20
2023-05-11,16.0,22.6,9.7,68,18.4,899.6,85,3.80
2023-05-12,14.4,18.6,11.0,78,11.7,898.1,86,5.50
2023-05-13,15.3,21.7,9.7,66,14.8,902.1,63,0.10
2023-05-14,16.2,23.6,9.9,56,15.6,904.9,37,0.00
2023-05-15,17.4,24.4,9.9,49,14.8,903.1,20,0.00
2023-05-16,19.8,27.2,11.5,48,9.7,901.3,33,0.00
2023-05-17,20.1,27.3,14.0,43,24.3,896.5,46,1.50
2023-05-18,17.6,24.5,10.8,51,23.9,894.1,20,0.00
2023-05-19,13.9,18.5,9.8,69,11.3,896.4,67,11.60
2023-05-20,14.1,19.7,10.1,69,14.1,896.4,71,1.80
2023-05-21,15.3,21.1,8.7,62,10.5,895.3,34,1.30
2023-05-22,14.8,20.1,10.0,66,14.1,893.8,95,3.40
2023-05-23,15.5,21.5,10.4,64,17.1,895.4,79,5.60
2023-05-24,14.5,20.5,7.3,62,14.6,898.2,47,4.70
2023-05-25,15.2,22.1,9.4,67,14.1,898.9,51,4.20
2023-05-26,16.3,21.5,11.3,63,11.9,898.8,42,4.60
2023-05-27,16.6,24.7,10.3,62,11.8,897.7,71,0.70
2023-05-28,14.1,17.8,10.8,73,17.3,895.1,87,8.30
2023-05-29,15.1,21.2,9.1,71,17.7,894.5,54,5.20
2023-05-30,15.4,20.1,10.4,70,18.2,898.7,94,5.90
2023-05-31,15.1,21.4,10.1,73,11.7,900.7,87,1.50
2023-06-01,16.7,23.6,10.5,70,14.8,900.5,46,0.60
2023-06-02,16.7,23.2,11.2,73,13.0,899.5,64,2.10
2023-06-03,18.4,24.4,12.2,64,17.2,896.9,56,1.40
2023-06-04,15.9,20.9,12.5,77,12.8,900.1,68,2.10
2023-06-05,15.7,20.6,12.0,77,17.7,901.2,74,5.30
2023-06-06,17.2,22.0,12.8,70,18.1,902.5,47,0.70
2023-06-07,18.7,24.6,12.4,62,12.2,902.4,0,0.00
2023-06-08,20.7,27.0,14.1,51,10.1,900.1,74,0.10
2023-06-09,20.5,25.8,15.1,50,15.2,897.1,71,0.60
2023-06-10,19.6,24.7,13.0,62,14.1,895.4,35,0.30
2023-06-11,19.0,22.9,14.9,70,16.5,895.2,79,5.90
2023-06-12,16.4,21.0,13.7,82,10.1,894.7,94,10.70
2023-06-13,17.2,22.4,12.2,71,8.9,894.8,64,4.80
2023-06-14,16.3,21.5,11.2,77,15.5,896.9,62,12.70
2023-06-15,18.8,25.1,12.4,64,12.5,899.8,22,0.00
2023-06-16,20.1,28.0,12.8,59,11.1,898.1,23,0.70
2023-06-17,21.1,26.9,16.3,54,23.1,893.6,23,0.00
2023-06-18,19.4,24.5,13.5,59,13.3,895.5,44,0.00
2023-06-19,18.6,23.0,13.5,66,18.2,897.6,41,2.20
2023-06-20,18.8,23.9,13.3,58,15.4,900.6,17,0.10
2023-06-21,18.1,22.3,13.3,64,19.1,901.3,32,0.20
2023-06-22,18.6,24.2,14.2,57,21.5,902.8,15,0.00
2023-06-23,19.0,24.3,14.0,50,19.8,903.9,0,0.00
2023-06-24,20.2,27.0,12.9,39,12.8,903.2,0,0.00
2023-06-25,23.0,31.2,15.5,36,16.3,899.6,0,0.00
2023-06-26,23.5,30.8,14.7,41,17.9,896.3,11,0.00
2023-06-27,23.0,28.7,15.9,48,16.8,898.1,19,0.00
2023-06-28,24.3,31.3,16.8,42,17.0,899.0,12,0.00
2023-06-29,23.7,30.7,16.0,49,17.2,899.8,11,0.00
2023-06-30,22.4,28.7,15.5,49,14.4,899.9,25,0.30
2023-07-01,22.3,28.6,13.9,35,14.6,899.4,0,0.00
2023-07-02,24.8,32.9,15.7,30,19.7,899.2,1,0.00
2023-07-03,26.3,34.8,16.7,40,20.5,900.2,10,0.00
2023-07-04,26.1,33.3,16.9,36,18.4,900.9,3,0.00
2023-07-05,27.4,33.4,19.8,28,15.4,899.9,3,0.00
2023-07-06,27.0,33.3,19.4,28,14.5,897.7,3,0.00
2023-07-07,26.4,31.2,19.8,41,22.2,898.9,14,0.80
2023-07-08,24.4,30.1,19.4,43,20.0,899.2,18,0.30
2023-07-09,20.6,26.1,15.5,55,21.1,900.0,22,0.60
2023-07-10,20.4,26.2,15.9,52,24.2,902.0,32,0.00
2023-07-11,20.2,25.5,14.2,40,19.9,904.6,2,0.00
2023-07-12,22.5,29.7,13.8,39,15.9,905.9,0,0.00
2023-07-13,24.9,31.5,16.8,36,15.2,905.6,0,0.00
2023-07-14,26.6,32.7,19.1,30,19.4,903.8,0,0.00
2023-07-15,27.7,34.3,20.7,30,22.7,903.7,1,0.00
2023-07-16,25.2,30.6,19.4,35,19.7,903.4,0,0.00
2023-07-17,23.5,29.7,17.0,34,18.0,903.6,0,0.00
2023-07-18,23.9,30.1,17.2,27,18.1,901.2,0,0.00
2023-07-19,23.9,29.8,17.0,25,19.5,899.6,0,0.00
2023-07-20,24.9,32.1,16.5,28,15.0,899.5,0,0.00
2023-07-21,26.8,34.0,17.5,29,16.2,900.7,0,0.00
2023-07-22,28.2,33.8,20.7,33,20.2,903.7,0,0.00
2023-07-23,28.3,34.3,21.4,27,19.8,903.9,0,0.00
2023-07-24,26.7,32.1,21.4,37,26.0,900.8,11,0.00
2023-07-25,24.4,29.8,18.4,39,20.5,900.3,0,0.00
2023-07-26,25.9,33.2,16.4,24,12.3,899.8,0,0.00
2023-07-27,29.2,38.6,18.4,22,23.3,897.9,6,0.00
2023-07-28,23.7,28.6,17.6,37,14.8,901.1,0,0.00
2023-07-29,24.1,30.4,16.4,26,15.4,898.9,0,0.00
2023-07-30,24.7,30.6,17.6,28,16.8,897.7,0,0.00
2023-07-31,24.9,31.6,16.2,28,17.2,896.7,1,0.00
2023-08-01,27.1,34.5,18.3,26,25.1,897.0,18,0.00
2023-08-02,27.3,34.9,18.1,35,19.0,899.4,2,0.00
2023-08-03,28.1,35.0,19.9,31,18.8,901.0,4,0.00
2023-08-04,28.2,34.8,20.1,26,15.6,901.5,0,0.00
2023-08-05,28.3,34.7,19.6,25,15.1,899.5,0,0.00
2023-08-06,30.0,38.5,20.6,24,20.1,897.8,0,0.00
2023-08-07,28.4,35.7,19.9,29,10.7,898.6,0,0.00
2023-08-08,29.5,37.2,20.6,28,21.9,897.5,0,0.00
2023-08-09,27.6,33.4,20.9,46,21.2,899.4,5,0.00
2023-08-10,28.8,36.8,20.9,37,20.4,900.1,1,0.00
2023-08-11,26.6,33.3,19.2,37,19.3,901.3,4,0.00
2023-08-12,26.9,33.7,19.4,41,16.5,902.4,0,0.00
2023-08-13,30.3,38.5,22.2,25,14.3,902.2,27,0.00
2023-08-14,32.9,40.2,25.8,17,23.8,904.1,38,0.00
2023-08-15,33.4,40.7,25.0,16,15.3,903.3,18,0.00
2023-08-16,32.2,39.3,24.1,15,13.7,901.3,1,0.00
2023-08-17,31.4,38.1,24.9,17,15.1,900.7,11,0.00
2023-08-18,31.2,38.1,23.3,19,14.5,901.5,3,0.00
2023-08-19,31.2,37.9,23.8,18,17.7,901.2,4,0.00
2023-08-20,29.4,36.2,22.0,21,16.5,900.0,1,0.00
2023-08-21,27.7,34.5,19.6,29,15.3,901.1,3,0.00
2023-08-22,26.9,32.7,20.7,27,16.1,903.4,4,0.00
2023-08-23,26.2,32.4,19.6,27,15.3,903.6,0,0.00
2023-08-24,26.9,34.1,18.7,21,15.6,902.1,1,0.00
2023-08-25,26.6,33.5,18.8,26,16.5,901.3,8,0.00
2023-08-26,25.4,31.7,18.7,26,13.2,901.6,1,0.00
2023-08-27,25.2,32.0,17.4,25,13.7,897.9,6,0.00
2023-08-28,25.0,31.0,19.0,36,16.6,895.5,34,0.10
2023-08-29,23.8,29.8,16.5,37,13.4,896.6,1,0.00
2023-08-30,26.0,34.7,16.6,32,22.5,898.4,9,0.00
2023-08-31,26.0,35.1,17.2,33,18.3,900.9,0,0.00
2023-09-01,24.9,31.8,16.9,34,9.2,901.8,1,0.00
2023-09-02,24.5,30.6,19.1,44,14.0,901.7,21,0.70
2023-09-03,21.8,26.9,17.0,57,18.4,900.4,24,0.70
2023-09-04,20.4,25.4,15.2,65,8.3,898.3,41,0.40
2023-09-05,22.5,29.4,15.7,52,12.8,899.2,2,0.00
2023-09-06,24.2,31.2,17.5,43,14.6,902.1,1,0.00
2023-09-07,24.4,30.5,18.1,45,17.5,902.3,1,0.00
2023-09-08,23.0,28.2,18.2,48,16.7,901.7,14,0.10
2023-09-09,22.7,28.9,16.4,42,14.6,900.7,14,0.00
2023-09-10,21.4,25.8,18.1,30,18.8,900.4,38,0.00
2023-09-11,18.4,23.4,13.3,37,17.4,899.5,57,0.00
2023-09-12,17.8,23.6,11.9,32,16.7,901.2,1,0.00
2023-09-13,17.5,23.6,11.4,33,16.3,903.4,0,0.00
2023-09-14,17.3,23.7,10.4,33,14.8,903.1,0,0.00
2023-09-15,18.3,25.5,11.0,30,14.3,903.3,0,0.00
2023-09-16,19.0,26.2,11.3,32,18.4,903.2,0,0.00
2023-09-17,18.4,24.0,11.9,40,18.3,902.7,0,0.00
2023-09-18,17.9,23.5,11.2,38,16.9,901.2,45,0.00
2023-09-19,18.3,24.5,11.3,36,16.3,900.7,34,0.00
2023-09-20,18.3,26.1,10.6,36,12.6,901.7,0,0.00
2023-09-21,19.9,28.1,12.0,29,12.4,902.7,10,0.00
2023-09-22,21.6,29.2,12.9,23,11.3,904.4,9,0.00
2023-09-23,21.4,29.2,13.6,32,13.5,904.3,0,0.00
2023-09-24,21.3,29.3,13.3,32,9.7,901.7,0,0.00
2023-09-25,22.6,30.2,15.5,28,11.6,901.4,2,0.00
2023-09-26,21.8,28.6,14.0,33,13.1,900.8,49,0.00
2023-09-27,21.9,29.5,14.3,35,15.2,901.7,15,0.00
2023-09-28,20.8,27.6,14.5,45,23.8,903.5,17,1.70
2023-09-29,19.6,25.3,13.2,54,11.4,903.0,20,0.00
2023-09-30,18.2,24.1,14.0,67,10.8,900.9,42,12.00
2023-10-01,15.4,19.9,13.2,82,8.6,898.5,86,8.00
2023-10-02,14.9,19.7,10.3,75,18.7,900.7,52,1.70
2023-10-03,15.4,19.7,11.9,65,19.2,905.1,40,0.70
2023-10-04,13.8,19.4,8.4,60,9.0,906.8,0,0.00
2023-10-05,13.8,20.6,7.7,52,8.0,906.9,1,0.00
2023-10-06,14.3,21.6,7.5,46,11.7,904.7,0,0.00
2023-10-07,14.9,21.4,9.9,41,11.0,905.2,26,0.00
2023-10-08,15.8,25.1,8.2,42,7.9,903.1,49,0.00
2023-10-09,15.9,23.0,9.0,54,12.1,902.9,36,0.00
2023-10-10,15.0,21.7,9.0,60,14.3,902.2,6,0.00
2023-10-11,14.3,19.8,8.7,51,15.9,904.9,2,0.00
2023-10-12,13.0,19.0,6.9,53,10.2,906.1,0,0.00
2023-10-13,14.5,22.0,7.5,49,12.0,905.6,0,0.00
2023-10-14,16.0,22.9,8.8,38,8.9,902.8,13,0.00
2023-10-15,14.8,21.3,8.8,59,10.5,898.1,33,0.00
2023-10-16,15.5,22.9,8.7,50,10.5,898.6,9,0.00
2023-10-17,14.5,21.2,7.6,55,9.2,901.8,20,0.00
2023-10-18,13.7,20.9,8.2,67,16.3,898.6,63,3.10
2023-10-19,12.5,17.2,8.3,74,7.6,901.6,48,0.00
2023-10-20,14.1,23.3,6.0,60,10.4,902.8,0,0.00
2023-10-21,15.6,23.7,8.4,61,8.7,905.3,1,0.00
2023-10-22,16.7,24.0,9.5,48,8.6,906.2,22,0.00
2023-10-23,16.6,24.9,9.2,44,10.7,904.8,10,0.00
2023-10-24,16.9,24.8,10.0,43,8.6,903.0,3,0.00
2023-10-25,17.7,27.3,10.1,38,21.0,901.9,52,0.00
2023-10-26,17.3,25.4,11.0,39,19.9,901.3,100,0.00
2023-10-27,17.9,26.3,11.1,38,16.1,900.2,42,0.00
2023-10-28,17.5,26.2,11.0,40,14.4,900.5,48,0.00
2023-10-29,16.4,24.4,9.6,49,14.8,902.4,39,0.00
2023-10-30,18.0,23.0,13.9,40,7.9,904.9,93,0.00
2023-10-31,16.7,24.0,10.6,49,17.4,904.5,75,0.00
2023-11-01,15.9,23.4,9.4,59,12.2,902.8,39,0.00
2023-11-02,14.8,22.7,9.1,60,23.0,900.1,60,0.00
2023-11-03,15.1,23.6,9.5,66,13.8,899.9,42,0.00
2023-11-04,15.9,26.1,8.0,63,8.7,900.3,34,0.00
2023-11-05,15.7,23.2,10.0,59,20.9,900.5,48,0.00
2023-11-06,16.1,24.1,10.7,63,14.3,902.1,10,0.00
2023-11-07,15.2,21.0,9.4,58,7.1,906.3,1,0.00
2023-11-08,14.0,22.0,7.4,57,10.5,904.4,16,0.00
2023-11-09,13.9,22.2,7.7,66,9.2,901.7,49,0.00
2023-11-10,13.7,18.8,9.0,66,9.7,903.8,46,0.00
2023-11-11,14.3,24.1,6.9,62,23.0,902.7,81,0.00
2023-11-12,14.7,21.3,9.0,54,24.2,901.9,73,0.00
2023-11-13,13.9,20.5,8.3,64,23.8,900.7,98,0.10
2023-11-14,11.0,13.4,6.0,75,11.9,900.4,84,5.00
2023-11-15,9.5,18.3,3.5,74,11.9,899.8,10,0.00
2023-11-16,10.3,19.8,4.0,76,26.3,898.6,35,1.30
2023-11-17,6.1,12.4,0.5,73,10.0,901.0,20,0.00
2023-11-18,10.4,17.9,4.6,78,31.6,891.3,64,21.90
2023-11-19,4.2,9.4,-0.4,61,18.3,889.9,51,0.50
2023-11-20,3.0,9.2,-1.9,66,11.6,896.4,20,0.00
2023-11-21,4.0,11.0,-1.9,68,12.9,900.8,19,0.00
2023-11-22,8.7,16.1,2.4,64,10.7,902.5,90,0.00
2023-11-23,8.0,15.1,2.3,76,8.6,902.0,23,0.00
2023-11-24,9.8,18.6,2.9,70,15.8,896.3,37,0.00
2023-11-25,8.9,14.6,5.0,82,22.7,889.0,94,30.80
2023-11-26,10.0,15.5,5.7,70,43.4,882.6,63,2.30
2023-11-27,2.1,5.7,-3.1,63,18.3,895.7,8,0.00
2023-11-28,0.2,7.0,-4.7,67,9.4,900.5,29,0.00
2023-11-29,7.4,13.0,2.2,65,20.7,899.5,100,0.00
2023-11-30,9.6,16.3,4.1,76,18.4,902.5,47,0.00
2023-12-01,8.0,16.6,2.7,80,8.0,903.7,2,0.00
2023-12-02,7.8,16.0,2.3,81,7.5,902.7,41,0.00
2023-12-03,9.6,18.0,2.8,74,6.4,902.1,90,0.00
2023-12-04,8.1,14.9,2.3,77,4.6,901.5,89,0.00
2023-12-05,8.6,14.2,5.1,74,7.1,900.2,29,0.00
2023-12-06,7.3,12.6,2.6,78,9.8,895.6,50,0.00
2023-12-07,6.5,12.6,2.2,81,9.2,897.0,92,0.00
2023-12-08,6.7,9.5,3.8,88,14.6,894.9,100,6.10
2023-12-09,5.9,11.1,0.3,79,12.5,892.2,45,5.70
2023-12-10,3.6,8.4,-0.9,82,6.9,900.1,51,0.00
2023-12-11,4.5,7.2,2.1,91,6.8,898.4,91,6.80
2023-12-12,4.7,9.8,-0.4,88,7.1,897.7,71,0.00
2023-12-13,3.7,9.4,-1.3,77,9.4,899.3,21,0.00
2023-12-14,5.7,14.3,-0.9,67,7.8,900.6,55,0.00
2023-12-15,8.1,16.4,3.2,77,8.4,902.6,100,0.00
2023-12-16,8.8,13.8,5.8,84,6.9,903.5,57,0.10
2023-12-17,6.0,8.6,-0.3,84,18.6,909.4,65,3.40
2023-12-18,0.8,5.6,-4.0,70,8.7,910.6,1,0.00
2023-12-19,2.2,7.4,-1.3,65,6.8,907.7,0,0.00
2023-12-20,4.6,8.6,0.4,61,5.5,903.1,0,0.00
2023-12-21,5.5,10.4,2.0,71,12.7,894.6,94,3.60
2023-12-22,5.5,11.3,1.4,81,15.4,886.8,74,0.20
2023-12-23,4.6,11.1,0.1,71,12.1,889.1,22,0.00
2023-12-24,4.3,12.5,-1.7,64,20.9,895.3,20,0.00
2023-12-25,4.6,13.9,-1.0,73,10.2,901.6,3,0.00
2023-12-26,5.1,12.3,-0.0,73,6.5,904.4,0,0.00
2023-12-27,4.4,11.4,-1.2,73,7.3,903.7,0,0.00
2023-12-28,4.5,10.5,-0.6,77,10.0,907.8,0,0.00
2023-12-29,3.9,8.4,-0.7,77,6.0,906.7,1,0.00
2023-12-30,4.1,9.7,-1.2,71,5.7,903.7,50,0.00
2023-12-31,4.4,10.6,-0.1,73,7.6,903.1,67,0.00
2024-01-01,4.4,8.4,-0.3,76,6.6,902.9,86,0.50
2024-01-02,7.3,13.6,3.5,82,15.0,900.5,88,4.10
2024-01-03,6.2,13.1,0.1,80,12.0,898.8,48,3.00
2024-01-04,8.8,14.6,4.8,74,18.6,897.0,72,0.00
2024-01-05,9.2,12.7,5.8,65,18.1,899.7,32,0.00
2024-01-06,4.9,12.5,-1.2,66,8.9,903.9,31,0.00
2024-01-07,6.4,14.2,1.0,72,22.8,896.6,84,0.00
2024-01-08,9.0,14.1,5.1,75,28.3,895.1,83,0.10
2024-01-09,6.9,10.7,4.2,88,17.4,895.3,96,9.90
2024-01-10,4.0,6.5,2.0,88,17.7,895.5,82,1.50
2024-01-11,3.6,6.9,1.0,76,18.2,898.7,84,0.40
2024-01-12,1.8,6.3,-2.4,84,15.3,893.6,92,3.00
2024-01-13,-0.6,2.3,-3.0,64,11.8,896.0,88,0.00
2024-01-14,-1.9,2.7,-4.7,71,9.1,897.4,2,0.00
2024-01-15,2.6,9.9,-3.6,67,22.2,898.3,41,0.00
2024-01-16,6.7,12.4,2.8,78,29.2,897.4,93,0.30
2024-01-17,6.0,12.1,1.0,84,11.8,900.1,44,0.10
2024-01-18,6.9,13.0,-0.3,75,20.6,901.6,63,0.00
2024-01-19,8.5,14.5,4.8,79,23.4,899.5,68,0.40
2024-01-20,9.0,13.8,3.5,75,16.5,900.4,88,0.00
2024-01-21,6.4,8.4,2.9,90,14.1,899.9,97,17.00
2024-01-22,1.4,3.6,-0.0,72,19.8,905.7,100,0.30
2024-01-23,-0.2,3.4,-3.0,68,13.6,904.1,79,0.00
2024-01-24,-1.4,3.8,-4.6,68,12.2,903.6,10,0.00
2024-01-25,-1.5,4.0,-5.6,70,7.9,899.4,49,0.00
2024-01-26,0.4,3.9,-2.0,73,18.4,897.1,62,1.10
2024-01-27,0.6,3.9,-1.7,62,15.0,900.1,76,0.00
2024-01-28,-1.1,3.5,-4.6,70,14.1,902.1,49,0.00
2024-01-29,-1.2,1.2,-2.9,70,17.0,904.5,90,0.10
2024-01-30,-0.8,2.5,-3.3,65,25.9,903.8,99,0.30
2024-01-31,0.8,4.6,-1.7,67,21.0,904.5,94,0.00
2024-02-01,-0.3,5.4,-4.5,70,10.5,903.3,13,0.00
2024-02-02,0.7,6.5,-4.2,67,6.1,900.4,0,0.00
2024-02-03,0.2,5.7,-3.9,65,9.4,901.3,30,0.00
2024-02-04,1.8,8.1,-3.3,70,9.0,901.1,52,0.00
2024-02-05,3.3,10.6,-2.2,67,15.6,900.9,46,0.00
2024-02-06,5.9,15.1,-0.7,68,14.5,902.9,5,0.00
2024-02-07,6.9,17.6,-0.8,69,12.5,901.4,32,0.00
2024-02-08,7.5,13.3,2.5,74,21.6,900.5,94,0.00
2024-02-09,6.3,12.2,2.4,79,10.0,898.6,63,0.50
2024-02-10,5.8,14.9,-0.9,70,11.2,900.3,41,0.00
2024-02-11,6.5,15.6,-0.0,71,13.8,902.4,89,0.00
2024-02-12,8.5,15.0,3.4,60,19.1,900.0,100,0.00
2024-02-13,8.0,14.5,2.8,73,22.8,894.0,92,1.50
2024-02-14,5.6,8.8,2.6,88,15.6,890.6,88,3.50
2024-02-15,4.6,10.5,0.2,81,8.4,893.4,57,0.00
2024-02-16,5.1,9.4,0.8,77,13.5,897.7,94,0.30
2024-02-17,5.7,9.5,1.6,70,11.5,901.8,85,0.10
2024-02-18,4.3,6.9,0.9,74,15.2,903.9,68,1.40
2024-02-19,3.6,7.2,-0.6,70,15.5,902.8,54,0.00
2024-02-20,3.7,9.3,-2.0,64,8.9,902.3,14,0.00
2024-02-21,4.8,12.6,-1.6,67,10.5,902.1,39,0.40
2024-02-22,4.0,10.1,-0.5,80,12.3,902.4,59,0.10
2024-02-23,5.7,14.4,-1.3,64,7.2,903.0,3,0.00
2024-02-24,6.6,13.7,0.1,59,11.2,903.8,9,0.00
2024-02-25,7.8,14.7,0.7,56,8.0,903.0,37,0.00
2024-02-26,8.1,13.7,4.5,61,15.7,898.1,100,1.80
2024-02-27,8.1,13.5,3.3,71,6.8,900.3,51,0.00
2024-02-28,8.9,15.9,2.5,54,8.5,904.5,17,0.00
2024-02-29,9.8,16.5,2.6,41,9.9,905.8,4,0.00
2024-03-01,11.2,17.4,5.2,33,9.4,901.6,48,0.00
2024-03-02,9.8,17.2,2.7,43,13.6,895.3,64,0.50
2024-03-03,7.8,13.8,2.9,59,12.5,896.0,55,0.40
2024-03-04,7.5,14.4,0.3,62,8.5,897.2,19,0.30
2024-03-05,8.5,16.1,1.5,55,28.2,895.3,36,1.00
2024-03-06,6.0,10.5,1.7,77,13.1,894.3,63,4.00
2024-03-07,4.8,12.5,-1.2,65,13.5,898.4,37,0.20
2024-03-08,6.1,13.4,-0.1,61,8.5,897.3,94,1.80
2024-03-09,4.6,9.7,-0.7,67,12.0,898.0,37,0.30
2024-03-10,3.3,9.6,-2.6,63,12.6,901.2,28,0.00
2024-03-11,6.5,14.8,-2.0,52,12.7,905.0,27,0.00
2024-03-12,9.2,19.2,0.9,48,21.2,901.7,42,0.00
2024-03-13,9.8,17.4,3.3,38,16.8,896.5,94,1.40
2024-03-14,6.9,13.5,0.2,62,12.3,896.0,47,1.20
2024-03-15,6.7,13.1,1.7,63,7.2,897.1,59,0.50
2024-03-16,5.6,11.6,-0.2,69,14.3,899.5,37,0.40
2024-03-17,7.5,12.5,1.6,60,8.7,899.5,89,0.00
2024-03-18,8.3,14.1,2.4,51,16.8,894.8,61,0.00
2024-03-19,8.2,14.6,2.6,43,14.0,892.7,27,0.00
2024-03-20,7.8,14.6,2.4,54,14.5,894.4,89,2.20
2024-03-21,4.5,7.9,-0.3,74,16.1,897.1,77,1.60
2024-03-22,1.7,8.0,-4.2,63,17.3,895.3,35,0.60
2024-03-23,2.4,7.7,-3.7,62,7.8,897.8,43,0.00
2024-03-24,5.2,14.1,-3.0,52,10.0,894.8,1,0.00
2024-03-25,8.1,16.9,-0.8,56,25.8,890.9,52,0.00
2024-03-26,8.6,14.0,4.7,71,17.5,897.8,84,1.10
